id,project_id,statusid,fetchtime,creationtime,timezone,userscreenname,userid,username,userlocation,userlang,text,lang,retweet,inreplytostatusid,inreplytouserid,inreplytoscreenname,placeid,placename,placefullname,placetype,placeuri,placecountry,placecountrycode,placestreetaddress,placeboundingbox,placeboundingboxswlat,placeboundingboxswlon,placeboundingboxnelat,placeboundingboxnelon,placeboundingboxtype,point,lat,lon,mediaid,mediatext,mediaurihttp,mediaurihttps,mediatype,medianormaluri,mediadisplayuri,mediaexpandeduri,mediasizes,mediacontenttype,mediacontentlength,mediaextension,mediawidth,mediaheight
143603,helpdesk_dkijakarta,754545358345121792,2016-07-23 13:37:39.663-04,2016-07-17 01:16:46-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,penyisiran sampah kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta @PPSU_KP_BALI https://t.co/tRiQ2b6u0D,id,f,,,,,,,,,,,,,,,,,,,,,754545331803529216,https://t.co/tRiQ2b6u0D,http://pbs.twimg.com/media/Cniu-0UUIAADSA8.jpg,https://pbs.twimg.com/media/Cniu-0UUIAADSA8.jpg,photo,https://t.co/tRiQ2b6u0D,pic.twitter.com/tRiQ2b6u0D,http://twitter.com/ppsukramatjati/status/754545358345121792/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":383,""height"":680,""resize"":100},""2"":{""width"":675,""height"":1200,""resize"":100},""3"":{""width"":720,""height"":1280,""resize"":100}}",image/jpeg,187438,jpg,720,1280
143602,helpdesk_dkijakarta,754545840417411073,2016-07-23 13:37:39.663-04,2016-07-17 01:18:41-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,penyapuan jl rs porli kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta @infojakarta https://t.co/CoTDA9n2uK,id,f,,,,,,,,,,,,,,,,,,,,,754545796842856448,https://t.co/CoTDA9n2uK,http://pbs.twimg.com/media/CnivZ4uVIAAbE1O.jpg,https://pbs.twimg.com/media/CnivZ4uVIAAbE1O.jpg,photo,https://t.co/CoTDA9n2uK,pic.twitter.com/CoTDA9n2uK,http://twitter.com/ppsukramatjati/status/754545840417411073/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":408,""height"":680,""resize"":100},""2"":{""width"":720,""height"":1200,""resize"":100},""3"":{""width"":768,""height"":1280,""resize"":100}}",image/jpeg,197449,jpg,768,1280
143601,helpdesk_dkijakarta,754546049977507840,2016-07-23 13:37:39.663-04,2016-07-17 01:19:31-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,kerja bakti rt04/05 kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta @PPSU_KP_BALI https://t.co/1Hvf7rcyY9,id,f,,,,,,,,,,,,,,,,,,,,,754546007963086848,https://t.co/1Hvf7rcyY9,http://pbs.twimg.com/media/CnivmLNUMAAzNCQ.jpg,https://pbs.twimg.com/media/CnivmLNUMAAzNCQ.jpg,photo,https://t.co/1Hvf7rcyY9,pic.twitter.com/1Hvf7rcyY9,http://twitter.com/ppsukramatjati/status/754546049977507840/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":510,""height"":680,""resize"":100},""2"":{""width"":900,""height"":1200,""resize"":100},""3"":{""width"":960,""height"":1280,""resize"":100}}",image/jpeg,266402,jpg,960,1280
143600,helpdesk_dkijakarta,754546568087216128,2016-07-23 13:37:39.663-04,2016-07-17 01:21:35-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,sampah hasil penyisiran kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta https://t.co/NMi5hjMqG3,id,f,,,,,,,,,,,,,,,,,,,,,754546548285906944,https://t.co/NMi5hjMqG3,http://pbs.twimg.com/media/CniwFoEUIAAJieS.jpg,https://pbs.twimg.com/media/CniwFoEUIAAJieS.jpg,photo,https://t.co/NMi5hjMqG3,pic.twitter.com/NMi5hjMqG3,http://twitter.com/ppsukramatjati/status/754546568087216128/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":383,""height"":680,""resize"":100},""2"":{""width"":675,""height"":1200,""resize"":100},""3"":{""width"":720,""height"":1280,""resize"":100}}",image/jpeg,151716,jpg,720,1280
143599,helpdesk_dkijakarta,754546840851263492,2016-07-23 13:37:39.663-04,2016-07-17 01:22:40-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,menTL laporan qlue kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta @PPSU_KP_BALI https://t.co/tWrL2ACzLW,id,f,,,,,,,,,,,,,,,,,,,,,754546819405787137,https://t.co/tWrL2ACzLW,http://pbs.twimg.com/media/CniwVaEVMAEipnr.jpg,https://pbs.twimg.com/media/CniwVaEVMAEipnr.jpg,photo,https://t.co/tWrL2ACzLW,pic.twitter.com/tWrL2ACzLW,http://twitter.com/ppsukramatjati/status/754546840851263492/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":382,""height"":680,""resize"":100},""2"":{""width"":674,""height"":1200,""resize"":100},""3"":{""width"":719,""height"":1280,""resize"":100}}",image/jpeg,203131,jpg,719,1280
143598,helpdesk_dkijakarta,754547183156768769,2016-07-23 13:37:39.663-04,2016-07-17 01:24:01-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,membersihkan saluran air rt011/03 kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta https://t.co/8kwtcNZbCU,id,f,,,,,,,,,,,,,,,,,,,,,754547162776637440,https://t.co/8kwtcNZbCU,http://pbs.twimg.com/media/CniwpZOUkAAvVYe.jpg,https://pbs.twimg.com/media/CniwpZOUkAAvVYe.jpg,photo,https://t.co/8kwtcNZbCU,pic.twitter.com/8kwtcNZbCU,http://twitter.com/ppsukramatjati/status/754547183156768769/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":382,""height"":680,""resize"":100},""2"":{""width"":674,""height"":1200,""resize"":100},""3"":{""width"":719,""height"":1280,""resize"":100}}",image/jpeg,195798,jpg,719,1280
143597,helpdesk_dkijakarta,754547602926899200,2016-07-23 13:37:39.663-04,2016-07-17 01:25:42-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,sampahhasil penopingan kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta https://t.co/dcnePBAncu,id,f,,,,,,,,,,,,,,,,,,,,,754547580164464640,https://t.co/dcnePBAncu,http://pbs.twimg.com/media/CnixBsHVYAAVodw.jpg,https://pbs.twimg.com/media/CnixBsHVYAAVodw.jpg,photo,https://t.co/dcnePBAncu,pic.twitter.com/dcnePBAncu,http://twitter.com/ppsukramatjati/status/754547602926899200/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":383,""height"":680,""resize"":100},""2"":{""width"":675,""height"":1200,""resize"":100},""3"":{""width"":720,""height"":1280,""resize"":100}}",image/jpeg,196973,jpg,720,1280
143596,helpdesk_dkijakarta,754548001423491072,2016-07-23 13:37:39.663-04,2016-07-17 01:27:17-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,penyapuan jl kerja bakti kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta https://t.co/c06Dq65CQD,id,f,,,,,,,,,,,,,,,,,,,,,754547966413725696,https://t.co/c06Dq65CQD,http://pbs.twimg.com/media/CnixYLAVYAA1mt2.jpg,https://pbs.twimg.com/media/CnixYLAVYAA1mt2.jpg,photo,https://t.co/c06Dq65CQD,pic.twitter.com/c06Dq65CQD,http://twitter.com/ppsukramatjati/status/754548001423491072/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":408,""height"":680,""resize"":100},""2"":{""width"":720,""height"":1200,""resize"":100},""3"":{""width"":768,""height"":1280,""resize"":100}}",image/jpeg,180526,jpg,768,1280
143595,helpdesk_dkijakarta,754548197465264128,2016-07-23 13:37:39.663-04,2016-07-17 01:28:03-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,penyisiran sampah hasil penyapuan kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta https://t.co/Ne9u6zxbgk,id,f,,,,,,,,,,,,,,,,,,,,,754548171875897344,https://t.co/Ne9u6zxbgk,http://pbs.twimg.com/media/CnixkIaVUAAm-u7.jpg,https://pbs.twimg.com/media/CnixkIaVUAAm-u7.jpg,photo,https://t.co/Ne9u6zxbgk,pic.twitter.com/Ne9u6zxbgk,http://twitter.com/ppsukramatjati/status/754548197465264128/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":383,""height"":680,""resize"":100},""2"":{""width"":675,""height"":1200,""resize"":100},""3"":{""width"":720,""height"":1280,""resize"":100}}",image/jpeg,190782,jpg,720,1280
143594,helpdesk_dkijakarta,754552865322971136,2016-07-23 13:37:39.663-04,2016-07-17 01:46:36-04,,kenfattyken,736477602047610881,mejamakan,Indonesia,en-GB,RT @udarajakarta: @YuricoStanza @KebersihanPriok @Sudinsihju @PemkotJakut @DKIJakarta @basuki_btp Dibiarkannya #tamanBMW berasap terus bena…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143593,helpdesk_dkijakarta,754552938631016448,2016-07-23 13:37:39.663-04,2016-07-17 01:46:54-04,,kenfattyken,736477602047610881,mejamakan,Indonesia,en-GB,"RT @dprayogo78: #tamanbmw #notgood4health @DKIJakarta  @basuki_btp, pak minta tolong pembakaran liar di taman bmw semakin parah https://t.c…",id,t,,,,,,,,,,,,,,,,,,,,,737116024290476033,https://t.co/ylwiW2q91d,http://pbs.twimg.com/media/CjrDHmIVAAEg6j_.jpg,https://pbs.twimg.com/media/CjrDHmIVAAEg6j_.jpg,photo,https://t.co/ylwiW2q91d,pic.twitter.com/ylwiW2q91d,http://twitter.com/dprayogo78/status/737116062001467392/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":340,""height"":453,""resize"":100},""2"":{""width"":600,""height"":800,""resize"":100},""3"":{""width"":768,""height"":1024,""resize"":100}}",image/jpeg,41894,jpg,768,1024
143592,helpdesk_dkijakarta,754559055683694592,2016-07-23 13:37:39.663-04,2016-07-17 02:11:12-04,+07:00,deGreenPramuka,2731725392,PPPSRS Green Pramuka,Rusunami Green Pramuka,id,"RT @ren2ja: Saking desperatenya, Green Pramuka City sampe bayar iklan di detik, duitnya dari IPL warga? @DKIJakarta @basuki_btp https://t.c…",id,t,,,,,,,,,,,,,,,,,,,,,752071354409635840,https://t.co/ofHER5wiMB,http://pbs.twimg.com/media/Cm_k6YVVUAAs2NT.jpg,https://pbs.twimg.com/media/Cm_k6YVVUAAs2NT.jpg,photo,https://t.co/ofHER5wiMB,pic.twitter.com/ofHER5wiMB,http://twitter.com/ren2ja/status/752071427138789376/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":383,""height"":680,""resize"":100},""2"":{""width"":675,""height"":1200,""resize"":100},""3"":{""width"":1080,""height"":1920,""resize"":100}}",image/jpeg,134920,jpg,1080,1920
143591,helpdesk_dkijakarta,754559569502666753,2016-07-23 13:37:39.663-04,2016-07-17 02:13:15-04,+07:00,deGreenPramuka,2731725392,PPPSRS Green Pramuka,Rusunami Green Pramuka,id,"RT @ren2ja: Green Pramuka City, Hunian Strategis dan Nyaman di Pusat Kota Jakarta, bisa rubuh kapan saja @KemenPU @DKIJakarta https://t.co/…",id,t,,,,,,,,,,,,,,,,,,,,,752029070897000449,https://t.co/eIsry6geGP,http://pbs.twimg.com/media/Cm--dJ-VMAES7nn.jpg,https://pbs.twimg.com/media/Cm--dJ-VMAES7nn.jpg,photo,https://t.co/eIsry6geGP,pic.twitter.com/eIsry6geGP,http://twitter.com/ren2ja/status/752029091587428353/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":382,""resize"":100},""2"":{""width"":700,""height"":393,""resize"":100},""3"":{""width"":700,""height"":393,""resize"":100}}",image/jpeg,67621,jpg,700,393
143590,helpdesk_dkijakarta,754562979488641024,2016-07-23 13:37:39.663-04,2016-07-17 02:26:48-04,,RahmatsyahTel,743478383284101121,Rahmatsyah,"Nias, Sumatera Utara",en,"@basuki_btp @DKIJakarta RT""@tempodotco: Swasta Dukung Program Antar Anak ke Sekolah, Anies Bersyukur https://t.co/BkC7jFY4UK""",id,f,,115286138,basuki_btp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143589,helpdesk_dkijakarta,754565611515092992,2016-07-23 13:37:39.663-04,2016-07-17 02:37:15-04,,Jak_Kasurupan,1872310890,#SadulurJ3ungSajalur,SINGAPORE [West Java],id,RT @rudi_tio: https://t.co/WDYR6dm5J3 Ayo @basuki_btp & @JakmaniaOnTweet bantu @Persija_Jkt lbh prestasi @DKIJakarta @KEMENPORA_RI @jokowi…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143588,helpdesk_dkijakarta,754567678350589952,2016-07-23 13:37:39.663-04,2016-07-17 02:45:28-04,,QiwaeI,4644113546,iQiwae,"",id,"Jl benda dalam Rt.7 Rw.1, ciganjur kec. Jagakarsa, jak sel...#akibatgerimis @DKIJakarta @basuki_btp @kec_jagakarsa https://t.co/Xs0hnThIgU",id,f,,,,,,,,,,,,,,,,,,,,,754567471508533248,https://t.co/Xs0hnThIgU,http://pbs.twimg.com/media/CnjDHhJUsAAbAmn.jpg,https://pbs.twimg.com/media/CnjDHhJUsAAbAmn.jpg,photo,https://t.co/Xs0hnThIgU,pic.twitter.com/Xs0hnThIgU,http://twitter.com/QiwaeI/status/754567678350589952/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":1024,""height"":768,""resize"":100},""3"":{""width"":1024,""height"":768,""resize"":100}}",image/jpeg,113358,jpg,1024,768
143587,helpdesk_dkijakarta,754577535904518144,2016-07-23 13:37:39.663-04,2016-07-17 03:24:38-04,+07:00,LiongJr,2809274304,ALIONGXØXØ,Indonesia,en,"RT @DKIJakarta: Jika Warga Jakarta melapor via Qlue, Pemprov DKI akan menindaklanjutinya via CROP. Qlue dan CROP saling integrasi https://t…",id,t,,,,,,,,,,,,,,,,,,,,,753808534836346880,https://t.co/b8WdjlLl27,http://pbs.twimg.com/media/CnYQ3luUAAABcc8.png,https://pbs.twimg.com/media/CnYQ3luUAAABcc8.png,photo,https://t.co/b8WdjlLl27,pic.twitter.com/b8WdjlLl27,http://twitter.com/DKIJakarta/status/753838029660303361/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":340,""resize"":100},""2"":{""width"":1200,""height"":600,""resize"":100},""3"":{""width"":2048,""height"":1024,""resize"":100}}",image/png,437799,png,2048,1024
143586,helpdesk_dkijakarta,754580361347158016,2016-07-23 13:37:39.663-04,2016-07-17 03:35:52-04,-07:00,agung2412,86019446,Agung Putra Pical,"ÜT: -6.206312,106.821866",en,Cc @DKIJakarta bpk @basuki_btp @SatpolPP_Prov  https://t.co/YrX8yhS46h,id,f,,,,019ffe0a3471b036,Tanah Abang,"Tanah Abang, Indonesia",city,https://api.twitter.com/1.1/geo/id/019ffe0a3471b036.json,Indonesia,ID,,0103000020E610000001000000050000004CE3175E49B35A405891D10149E818C09C8713984EB55A405891D10149E818C09C8713984EB55A4086AC6EF59CB418C04CE3175E49B35A4086AC6EF59CB418C04CE3175E49B35A405891D10149E818C0,-6.226841,106.832922,-6.17638,106.801353,Polygon,,,,,,,,,,,,,,,,,
143585,helpdesk_dkijakarta,754590246935945216,2016-07-23 13:37:39.663-04,2016-07-17 04:15:09-04,+07:00,infojakarta,106038219,@InfoJakarta,"Jakarta, Indonesia",en,"Weekend ini yang belum punya acara, bisa loh datang ke Wisata Balai Kota DKI Jkt. GRATIS! #infojakarta @DKIJakarta https://t.co/UxGBKjjEwU",id,f,,,,,,,,,,,,,,,,,,,,,753971817283366913,https://t.co/UxGBKjjEwU,http://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,https://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,photo,https://t.co/UxGBKjjEwU,pic.twitter.com/UxGBKjjEwU,http://twitter.com/infojakarta/status/754144793454784512/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1200,""height"":675,""resize"":100},""3"":{""width"":1200,""height"":675,""resize"":100}}",image/jpeg,165706,jpg,1200,675
143584,helpdesk_dkijakarta,754590789380878336,2016-07-23 13:37:39.663-04,2016-07-17 04:17:18-04,-07:00,st_kurniawan,71462705,Kurniawan,Jakarta,en,"RT @infojakarta: Weekend ini yang belum punya acara, bisa loh datang ke Wisata Balai Kota DKI Jkt. GRATIS! #infojakarta @DKIJakarta https:/…",id,t,,,,,,,,,,,,,,,,,,,,,753971817283366913,https://t.co/UxGBKjjEwU,http://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,https://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,photo,https://t.co/UxGBKjjEwU,pic.twitter.com/UxGBKjjEwU,http://twitter.com/infojakarta/status/754144793454784512/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1200,""height"":675,""resize"":100},""3"":{""width"":1200,""height"":675,""resize"":100}}",image/jpeg,165706,jpg,1200,675
143583,helpdesk_dkijakarta,754591500722376704,2016-07-23 13:37:39.663-04,2016-07-17 04:20:08-04,-07:00,pasukanbus,753850113634672640,Penumpang Bus,Indonesia,en,"RT @infojakarta: Weekend ini yang belum punya acara, bisa loh datang ke Wisata Balai Kota DKI Jkt. GRATIS! #infojakarta @DKIJakarta https:/…",id,t,,,,,,,,,,,,,,,,,,,,,753971817283366913,https://t.co/UxGBKjjEwU,http://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,https://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,photo,https://t.co/UxGBKjjEwU,pic.twitter.com/UxGBKjjEwU,http://twitter.com/infojakarta/status/754144793454784512/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1200,""height"":675,""resize"":100},""3"":{""width"":1200,""height"":675,""resize"":100}}",image/jpeg,165706,jpg,1200,675
143582,helpdesk_dkijakarta,754591745589940224,2016-07-23 13:37:39.663-04,2016-07-17 04:21:06-04,+07:00,aryandaa,45269031,Aryanda Rahmat,Jakarta - Bandung,en,"RT @infojakarta: Weekend ini yang belum punya acara, bisa loh datang ke Wisata Balai Kota DKI Jkt. GRATIS! #infojakarta @DKIJakarta https:/…",id,t,,,,,,,,,,,,,,,,,,,,,753971817283366913,https://t.co/UxGBKjjEwU,http://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,https://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,photo,https://t.co/UxGBKjjEwU,pic.twitter.com/UxGBKjjEwU,http://twitter.com/infojakarta/status/754144793454784512/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1200,""height"":675,""resize"":100},""3"":{""width"":1200,""height"":675,""resize"":100}}",image/jpeg,165706,jpg,1200,675
143581,helpdesk_dkijakarta,754591901278281729,2016-07-23 13:37:39.663-04,2016-07-17 04:21:43-04,-07:00,restanirmala,102263408,RESTA ♌,laying on your chest,en,"RT @infojakarta: Weekend ini yang belum punya acara, bisa loh datang ke Wisata Balai Kota DKI Jkt. GRATIS! #infojakarta @DKIJakarta https:/…",id,t,,,,,,,,,,,,,,,,,,,,,753971817283366913,https://t.co/UxGBKjjEwU,http://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,https://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,photo,https://t.co/UxGBKjjEwU,pic.twitter.com/UxGBKjjEwU,http://twitter.com/infojakarta/status/754144793454784512/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1200,""height"":675,""resize"":100},""3"":{""width"":1200,""height"":675,""resize"":100}}",image/jpeg,165706,jpg,1200,675
143580,helpdesk_dkijakarta,754596098526830592,2016-07-23 13:37:39.663-04,2016-07-17 04:38:24-04,,infokotajakart1,1492362666,infokotajakarta,"",id,"RT @infojakarta: Weekend ini yang belum punya acara, bisa loh datang ke Wisata Balai Kota DKI Jkt. GRATIS! #infojakarta @DKIJakarta https:/…",id,t,,,,,,,,,,,,,,,,,,,,,753971817283366913,https://t.co/UxGBKjjEwU,http://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,https://pbs.twimg.com/media/CnalX4PUsAEfj1Y.jpg,photo,https://t.co/UxGBKjjEwU,pic.twitter.com/UxGBKjjEwU,http://twitter.com/infojakarta/status/754144793454784512/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1200,""height"":675,""resize"":100},""3"":{""width"":1200,""height"":675,""resize"":100}}",image/jpeg,165706,jpg,1200,675
143579,helpdesk_dkijakarta,754602466218418176,2016-07-23 13:37:39.663-04,2016-07-17 05:03:42-04,+07:00,jo_kodokk,2880976338,Cek bio aja ya,"",en,"BREAKINGNEWS !!!Warga gusuran @basuki_btp akan diserang pemprov @DKIJakartaCc @Yusrilihza_Mhd @Gerindra @DPP_FPI https://t.co/CZbUBDzomx",id,f,667302201841184768,2880976338,jo_kodokk,,,,,,,,,,,,,,,,,,754602448002555904,https://t.co/CZbUBDzomx,http://pbs.twimg.com/media/Cnji7avVIAAJADi.jpg,https://pbs.twimg.com/media/Cnji7avVIAAJADi.jpg,photo,https://t.co/CZbUBDzomx,pic.twitter.com/CZbUBDzomx,http://twitter.com/jo_kodokk/status/754602466218418176/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":434,""height"":680,""resize"":100},""2"":{""width"":765,""height"":1200,""resize"":100},""3"":{""width"":1242,""height"":1947,""resize"":100}}",image/jpeg,185052,jpg,1242,1947
143578,helpdesk_dkijakarta,754605087817801728,2016-07-23 13:37:39.663-04,2016-07-17 05:14:07-04,,JakCimanggis12,3230239141,CIMANGGIS BERSATU,"Cimanggis, Jl.Raya Bogor Km.33",id,RT @rudi_tio: https://t.co/WDYR6dm5J3 Ayo @basuki_btp & @JakmaniaOnTweet bantu @Persija_Jkt lbh prestasi @DKIJakarta @KEMENPORA_RI @jokowi…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143577,helpdesk_dkijakarta,754606886251405312,2016-07-23 13:37:39.663-04,2016-07-17 05:21:16-04,,rafsa_08,3284462034,Rafli Safaditya,"",en,"RT @jo_kodokk: BREAKINGNEWS !!! Warga gusuran @basuki_btp akan diserang pemprov @DKIJakarta Cc @Yusrilihza_Mhd @Gerindra @DPP_FPI https://t…",id,t,,,,,,,,,,,,,,,,,,,,,754602448002555904,https://t.co/CZbUBDzomx,http://pbs.twimg.com/media/Cnji7avVIAAJADi.jpg,https://pbs.twimg.com/media/Cnji7avVIAAJADi.jpg,photo,https://t.co/CZbUBDzomx,pic.twitter.com/CZbUBDzomx,http://twitter.com/jo_kodokk/status/754602466218418176/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":434,""height"":680,""resize"":100},""2"":{""width"":765,""height"":1200,""resize"":100},""3"":{""width"":1242,""height"":1947,""resize"":100}}",image/jpeg,185052,jpg,1242,1947
143576,helpdesk_dkijakarta,754607111015890944,2016-07-23 13:37:39.663-04,2016-07-17 05:22:09-04,-07:00,newswartasatu,4777365314,Wartasatu Indonesia,Indonesia,id,"@DKIJakarta Mau minta konfirmasinya, terkait masalah kartu untuk E-KTP. Apa bener lagi kosong di Jakarta? cc : @basuki_btp @jokowi",id,f,,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143575,helpdesk_dkijakarta,754609400203972608,2016-07-23 13:37:39.663-04,2016-07-17 05:31:15-04,,bambang_ruji,754561812629028864,Bambang Ruji,"Jakarta Capital Region, Indonesia",en,@basuki_btp @detikcom @kompascom @hariankompas @BeritaJakarta @DKIJakarta  https://t.co/2tdhgsDlQS,und,f,,115286138,basuki_btp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143574,helpdesk_dkijakarta,754609759525888001,2016-07-23 13:37:39.663-04,2016-07-17 05:32:41-04,,JackChen999,3274662284,Jackie chen,Jakarta Capital Region,en,"@DKIJakarta Minimal pendidikan S1, punya pekerjaan tetap, sehat tubuh, jiwa dan roh nya.",id,f,752850278802599940,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143573,helpdesk_dkijakarta,754609910239862784,2016-07-23 13:37:39.663-04,2016-07-17 05:33:17-04,-07:00,newswartasatu,4777365314,Wartasatu Indonesia,Indonesia,id,@DKIJakarta Mohon di respon mention kita. Karena kita butuh info benar atau tidaknya masalah kartu itu. cc : @basuki_btp @jokowi,id,f,,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143572,helpdesk_dkijakarta,754615127005986816,2016-07-23 13:37:39.663-04,2016-07-17 05:54:01-04,,JackChen999,3274662284,Jackie chen,Jakarta Capital Region,en,@DKIJakarta di Jakarta pekerja dibuat beda jam kerja supaya jangan masuk dan pulang kantor di jam yg sama spya mengurangi kemacetan.,id,f,,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143571,helpdesk_dkijakarta,754618079892516864,2016-07-23 13:37:39.663-04,2016-07-17 06:05:45-04,,DwiAmelinda,3140496012,melindadwi,"",id,RT @rudi_tio: https://t.co/WDYR6dm5J3 Ayo @basuki_btp & @JakmaniaOnTweet bantu @Persija_Jkt lbh prestasi @DKIJakarta @KEMENPORA_RI @jokowi…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143570,helpdesk_dkijakarta,754624545269489664,2016-07-23 13:37:39.663-04,2016-07-17 06:31:26-04,,hadi28288049,741562251186835457,Hadi,"DKI Jakarta, Indonesia",id,"RT @DKIJakarta: Jika melihat permasalahan di Jakarta, laporkan melalui kanal berikut https://t.co/LsO6QYNwPk",id,t,,,,,,,,,,,,,,,,,,,,,753782962122928129,https://t.co/LsO6QYNwPk,http://pbs.twimg.com/media/CnX5nD8UMAE43GP.jpg,https://pbs.twimg.com/media/CnX5nD8UMAE43GP.jpg,photo,https://t.co/LsO6QYNwPk,pic.twitter.com/LsO6QYNwPk,http://twitter.com/DKIJakarta/status/753782993022365696/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1024,""height"":576,""resize"":100},""3"":{""width"":1024,""height"":576,""resize"":100}}",image/jpeg,53207,jpg,1024,576
